Pubchem_CID,Inchikey,Targets ,Canonical_smiles,
5393151,QHYWQIVTVQAKQF-UHFFFAOYSA-N,HPGD,O1c2c(C(=O)C(O)=C1c1ccccc1)c(O)ccc2,
5393151,QHYWQIVTVQAKQF-UHFFFAOYSA-N,MAPT,O1c2c(C(=O)C(O)=C1c1ccccc1)c(O)ccc2,
5393152,UWQJWDYDYIJWKY-UHFFFAOYSA-N,PIM1,O1c2c(ccc(O)c2)C(=O)C(O)=C1c1ccccc1,
5393152,UWQJWDYDYIJWKY-UHFFFAOYSA-N,KMT2A,O1c2c(ccc(O)c2)C(=O)C(O)=C1c1ccccc1,
5393164,CCCIGFPBADVTFE-UHFFFAOYSA-N,PIM1,O1c2c(ccc(O)c2)C(=O)C=C1c1cc(O)c(O)c(O)c1,
5398649,HUQKUJNSVHEHIH-UHFFFAOYSA-N,GSK3B,O1c2c(C(=CC1=O)c1ccccc1)c(O)cc(O)c2,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,BRAF,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,STAT3,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,c-myc,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,CYP3A4,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,IL6,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,IL-6,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,LMNA,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,MAP2K7,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,MAPK,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,MAPK1,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,MAPT,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,MTOR,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,MYC?,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,STAT6,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420804,KTEXNACQROZXEV-ZRPLFPEYSA-N,TNF,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5420805,KTEXNACQROZXEV-QLIGOWBFSA-N,PTGS2,O1C2C(CCC(=CCCC3(OC23)C)C)C(=C)C1=O,
5458190,CMKFQVZJOWHHDV-NQZBTDCJSA-N,BCHE,O(C(=O)C12C3N(CC(C1)C=C3CC)CCc1c2[nH]c2c1cccc2)C,
5458190,CMKFQVZJOWHHDV-NQZBTDCJSA-N,TRPA1,O(C(=O)C12C3N(CC(C1)C=C3CC)CCc1c2[nH]c2c1cccc2)C,
5458199,GGEDVBUCHDZLTH-MOSHPQCFSA-N,AKR1B1,O1C(=Cc2c(C1=O)c(O)c1c(c2)cc2c(c(OC)c(C(=O)C=C(O)c3ccccc3O)c(c2)CC(O)=O)c1OC)C(OC)=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,Akt1,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,CCND1,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,PARP1,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,TP53,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,ATF4,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,BAD,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,BAK1,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,BAX,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,CASP3,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,CASP9,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,CCNB1,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,CCND3,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,CDK1,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,CDKN1A,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,CDKN1B,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,DDIT3,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,EEF1E1,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,EIF2A,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,ESR1,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,IL4,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,MDM2,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,NFKB2,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,RELA,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,ROS1,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458201,HRYLQFBHBWLLLL-IKTIWSOHSA-N,XIAP,O1C2C(CCC(=CCCC(=C2)C)C)C(=C)C1=O,
5458526,MGFYJNMOZGSGMU-RMKNXTFCSA-N,KDM4E,O(C)c1cc(O)c(OC)cc1CC=Cc1ccccc1,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,CASP1,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,CASP3,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,CD274,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,DAXX,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,EGR1,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,FN1,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,HMOX1,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,HSPB1,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,IFNA3,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,IFNG,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,IL12,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,IL1B,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,IL2,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,IL6,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,KEAP1,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,NFE2L2,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,NFKBIA,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,NLRP3,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,NOS2,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,NQO1,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,PDCD1LG2,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,PGF,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,PRKAA1,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,PTGS1,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,PTGS2,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,SIGIRR,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,SOD1,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,TLR4,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,TNF,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459308,INYYVPJSBIVGPH-QHRIQVFBSA-N,UBASH3B,O(C)C1=CC2C3(CC1=O)c1c(CC2N(CC3)C)ccc(OC)c1O,
5459840,NKDFYOWSKOHCCO-YPVLXUMRSA-N,BCHE,OC12C=3C(CCC1(C)C(CC2)C(O)(C(O)CCC(O)(C)C)C)C1(C(CC(O)C(O)C1)C(=O)C=3)C,
5459840,NKDFYOWSKOHCCO-YPVLXUMRSA-N,SOD1,OC12C=3C(CCC1(C)C(CC2)C(O)(C(O)CCC(O)(C)C)C)C1(C(CC(O)C(O)C1)C(=O)C=3)C,
5460221,ZQPPMHVWECSIRJ-KTKRTIGZSA-M,FABP2,O=C([O-])CCCCCCCC=CCCCCCCCC,
5460221,ZQPPMHVWECSIRJ-KTKRTIGZSA-M,FABP3,O=C([O-])CCCCCCCC=CCCCCCCCC,
5460332,OYHQOLUKZRVURQ-HZJYTTRNSA-M,FABP3,O=C([O-])CCCCCCCC=CCC=CCCCCC,
5462194,GUYHPGUANSLONG-SNAWJCMRSA-N,BBOX1,O=C([O-])C=CC[N+](C)(C)C,
5462442,YYWGABLTRMRUIT-HWWQOWPSSA-N,ACHE,O=C1NC2=C(C34NCCCC3C(C=C(C4)C)C2)C=C1,
5464078,VEZXFTKZUMARDU-UHFFFAOYSA-N,CYP19A1,O1c2c(c(CC=C(C)C)c(O)c(O)c2)C(=O)c2c1cc(O)c(CC=C(C)C)c2O,
5464078,VEZXFTKZUMARDU-UHFFFAOYSA-N,FASN,O1c2c(c(CC=C(C)C)c(O)c(O)c2)C(=O)c2c1cc(O)c(CC=C(C)C)c2O,
5464078,VEZXFTKZUMARDU-UHFFFAOYSA-N,IDH1,O1c2c(c(CC=C(C)C)c(O)c(O)c2)C(=O)c2c1cc(O)c(CC=C(C)C)c2O,
5464078,VEZXFTKZUMARDU-UHFFFAOYSA-N,PTGS1,O1c2c(c(CC=C(C)C)c(O)c(O)c2)C(=O)c2c1cc(O)c(CC=C(C)C)c2O,
5464078,VEZXFTKZUMARDU-UHFFFAOYSA-N,PTGS2,O1c2c(c(CC=C(C)C)c(O)c(O)c2)C(=O)c2c1cc(O)c(CC=C(C)C)c2O,
5464170,TUGWPJJTQNLKCL-UHFFFAOYSA-N,CDKN1A,O1C=C(C(=O)c2c1cc(O)c(OC)c2O)c1cc(OC)c(OC)c(O)c1,
5464170,TUGWPJJTQNLKCL-UHFFFAOYSA-N,EIF6,O1C=C(C(=O)c2c1cc(O)c(OC)c2O)c1cc(OC)c(OC)c(O)c1,
5464381,ROCUOVBWAWAQFD-UHFFFAOYSA-N,MAPK10,O1c2c(C(=O)C=C1c1cc(OC)c(O)cc1)c(O)cc(OC)c2,
5466139,BMZFZTMWBCFKSS-UHFFFAOYSA-N,ALOX5,O1C=C(C(=O)c2c1c(O)c(O)cc2)c1ccc(O)cc1,
5466139,BMZFZTMWBCFKSS-UHFFFAOYSA-N,XDH,O1C=C(C(=O)c2c1c(O)c(O)cc2)c1ccc(O)cc1,
5466794,BIIVYFLTOXDAOV-UHFFFAOYSA-N,CDK9,Clc1ccccc1C=1Oc2c(C(=O)C=1)c(O)cc(O)c2C1CCN(CC1O)C,
5467256,WCJPAQJEARHLGS-KEBDBYFISA-N,PTPN1,o1c2c(cc1-c1cc(O)cc(O)c1CC=C(C)C)ccc(O)c2CC=C(CCC=C(C)C)C,
5467477,FZQLEXXZAVVCCA-XCVCLJGOSA-N,F3,Oc1ccc(cc1)C(=O)C=Cc1ccc(O)cc1,
5467625,JIWJNEVCSMZRGO-ZROIWOOFSA-N,MAOA,Clc1ccc(cc1)C=C1Oc2c(cccc2)C1=O,
5467625,JIWJNEVCSMZRGO-ZROIWOOFSA-N,MAOB,Clc1ccc(cc1)C=C1Oc2c(cccc2)C1=O,
5467708,RYJWSNUDETVRFF-FARCUNLSSA-N,ALDH1A1,O1C(C=CC(O)C)C(Nc2ccc(cc2)C=O)CC1=O,
5468522,LFYJSSARVMHQJB-QIXNEVBVSA-N,Akt1,Oc1ccc(cc1)C=CC(CCC=C(C)C)(C=C)C,
5468522,LFYJSSARVMHQJB-QIXNEVBVSA-N,BAD,Oc1ccc(cc1)C=CC(CCC=C(C)C)(C=C)C,
5468522,LFYJSSARVMHQJB-QIXNEVBVSA-N,BLK,Oc1ccc(cc1)C=CC(CCC=C(C)C)(C=C)C,
5468522,LFYJSSARVMHQJB-QIXNEVBVSA-N,CFLAR,Oc1ccc(cc1)C=CC(CCC=C(C)C)(C=C)C,
5468522,LFYJSSARVMHQJB-QIXNEVBVSA-N,HCK,Oc1ccc(cc1)C=CC(CCC=C(C)C)(C=C)C,
5468522,LFYJSSARVMHQJB-QIXNEVBVSA-N,MAP2K3,Oc1ccc(cc1)C=CC(CCC=C(C)C)(C=C)C,
5468522,LFYJSSARVMHQJB-QIXNEVBVSA-N,MAP2K6,Oc1ccc(cc1)C=CC(CCC=C(C)C)(C=C)C,
5468522,LFYJSSARVMHQJB-QIXNEVBVSA-N,MAPK14,Oc1ccc(cc1)C=CC(CCC=C(C)C)(C=C)C,
5468522,LFYJSSARVMHQJB-QIXNEVBVSA-N,MAPK8,Oc1ccc(cc1)C=CC(CCC=C(C)C)(C=C)C,
5468522,LFYJSSARVMHQJB-QIXNEVBVSA-N,RPS6KA5,Oc1ccc(cc1)C=CC(CCC=C(C)C)(C=C)C,
5468522,LFYJSSARVMHQJB-QIXNEVBVSA-N,RPS6KB1,Oc1ccc(cc1)C=CC(CCC=C(C)C)(C=C)C,
5468522,LFYJSSARVMHQJB-QIXNEVBVSA-N,XIAP,Oc1ccc(cc1)C=CC(CCC=C(C)C)(C=C)C,
5469424,HJTVQHVGMGKONQ-LUZURFALSA-N,ABCB1,O(C)c1cc(ccc1O)C=CC(=O)CC(=O)C=Cc1ccc(O)cc1,
5469424,HJTVQHVGMGKONQ-LUZURFALSA-N,PPARG,O(C)c1cc(ccc1O)C=CC(=O)CC(=O)C=Cc1ccc(O)cc1,
5469928,QNBKXTFSOOMMAF-UHFFFAOYSA-N,CDK5R1,O1c2c(C(=O)C=C1c1ccccc1)c(O)cc(O)c2C1NCCCC1,
5470187,GIHNTRQPEMKFKO-SKTNYSRSSA-N,PARP1,O=C1C=CC(CC=C(CCC=C1C)C)(C)C,
5470187,GIHNTRQPEMKFKO-SKTNYSRSSA-N,BAD,O=C1C=CC(CC=C(CCC=C1C)C)(C)C,
5470187,GIHNTRQPEMKFKO-SKTNYSRSSA-N,BAX,O=C1C=CC(CC=C(CCC=C1C)C)(C)C,
5470187,GIHNTRQPEMKFKO-SKTNYSRSSA-N,CASP3,O=C1C=CC(CC=C(CCC=C1C)C)(C)C,
5470187,GIHNTRQPEMKFKO-SKTNYSRSSA-N,CASP8,O=C1C=CC(CC=C(CCC=C1C)C)(C)C,
5470187,GIHNTRQPEMKFKO-SKTNYSRSSA-N,CASP9,O=C1C=CC(CC=C(CCC=C1C)C)(C)C,
5470187,GIHNTRQPEMKFKO-SKTNYSRSSA-N,HMOX1,O=C1C=CC(CC=C(CCC=C1C)C)(C)C,
5470187,GIHNTRQPEMKFKO-SKTNYSRSSA-N,NFE2L2,O=C1C=CC(CC=C(CCC=C1C)C)(C)C,
5470187,GIHNTRQPEMKFKO-SKTNYSRSSA-N,ROS1,O=C1C=CC(CC=C(CCC=C1C)C)(C)C,
5470299,YDDGKXBLOXEEMN-QFZCZCNSSA-N,ICAM1,Oc1cc(ccc1O)C=CC(OC(C(OC(=O)C=Cc1cc(O)c(O)cc1)C(O)=O)C(O)=O)=O,
5470299,YDDGKXBLOXEEMN-QFZCZCNSSA-N,CCL2?,Oc1cc(ccc1O)C=CC(OC(C(OC(=O)C=Cc1cc(O)c(O)cc1)C(O)=O)C(O)=O)=O,
5470299,YDDGKXBLOXEEMN-QFZCZCNSSA-N,DGAT1,Oc1cc(ccc1O)C=CC(OC(C(OC(=O)C=Cc1cc(O)c(O)cc1)C(O)=O)C(O)=O)=O,
5470299,YDDGKXBLOXEEMN-QFZCZCNSSA-N,FAS,Oc1cc(ccc1O)C=CC(OC(C(OC(=O)C=Cc1cc(O)c(O)cc1)C(O)=O)C(O)=O)=O,
5470299,YDDGKXBLOXEEMN-QFZCZCNSSA-N,NFKB1,Oc1cc(ccc1O)C=CC(OC(C(OC(=O)C=Cc1cc(O)c(O)cc1)C(O)=O)C(O)=O)=O,
5470299,YDDGKXBLOXEEMN-QFZCZCNSSA-N,NFKBIA,Oc1cc(ccc1O)C=CC(OC(C(OC(=O)C=Cc1cc(O)c(O)cc1)C(O)=O)C(O)=O)=O,
5470299,YDDGKXBLOXEEMN-QFZCZCNSSA-N,PRKAA1,Oc1cc(ccc1O)C=CC(OC(C(OC(=O)C=Cc1cc(O)c(O)cc1)C(O)=O)C(O)=O)=O,
5470299,YDDGKXBLOXEEMN-QFZCZCNSSA-N,RELA,Oc1cc(ccc1O)C=CC(OC(C(OC(=O)C=Cc1cc(O)c(O)cc1)C(O)=O)C(O)=O)=O,
5470299,YDDGKXBLOXEEMN-QFZCZCNSSA-N,SDC1,Oc1cc(ccc1O)C=CC(OC(C(OC(=O)C=Cc1cc(O)c(O)cc1)C(O)=O)C(O)=O)=O,
5470299,YDDGKXBLOXEEMN-QFZCZCNSSA-N,SOD1,Oc1cc(ccc1O)C=CC(OC(C(OC(=O)C=Cc1cc(O)c(O)cc1)C(O)=O)C(O)=O)=O,
5470299,YDDGKXBLOXEEMN-QFZCZCNSSA-N,SREBF1,Oc1cc(ccc1O)C=CC(OC(C(OC(=O)C=Cc1cc(O)c(O)cc1)C(O)=O)C(O)=O)=O,
5470299,YDDGKXBLOXEEMN-QFZCZCNSSA-N,TNF,Oc1cc(ccc1O)C=CC(OC(C(OC(=O)C=Cc1cc(O)c(O)cc1)C(O)=O)C(O)=O)=O,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,Akt1,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,CCND1,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,JAK2,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,SRC,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,STAT3,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,VEGFA,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,BACE1,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,BAD,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,CDKN1A,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,CYP2B6,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,CYP2C19,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,CYP2C9,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,CYP2D6,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,CYP3A4,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5471349,DBMJZOMNXBSRED-OQLLNIDSSA-N,JAK1,O1c2c(C=CC1=O)c(OCC=C(CCC=C(C)C)C)c1c(occ1)c2,
5472440,KABCFARPAMSXCC-JXMROGBWSA-N,AKR1C3,Oc1c(cc(cc1CC=C(C)C)C=CC(O)=O)CC=C(C)C,
5473050,KUWZXOMQXYWKBS-NSCUHMNNSA-N,CYP1A1,O(C)c1cc(cc(O)c1)C=Cc1ccc(O)cc1,
5473050,KUWZXOMQXYWKBS-NSCUHMNNSA-N,CYP1B1,O(C)c1cc(cc(O)c1)C=Cc1ccc(O)cc1,
5473310,NHFGEHLUROYMEB-UHFFFAOYSA-N,ALPI,O1C(=Cc2c(C1=O)c(O)cc(O)c2)c1cc(O)c(O)cc1,
5476508,OTTFLYUONKAFGT-FOCLMDBBSA-N,PRKCA,O1C2(C3OC1(OC1(C4C=C(C)C(=O)C4(O)C(O)C4(OC4C13)CO)C(C)C2OC(=O)C=Cc1ccccc1)c1ccccc1)C(C)=C,
5477807,FOAIGCPESMNWQP-WCWDXBQESA-N,IGF1,OC(C(C)C)C(NC(=O)C(NC(=O)C1N(CC(C1)C)C(=O)C=CC(CC)C)CC(CC(O)CC(=O)CC)C)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NCCC(=O)NC(CN(C)C)C)(C)C)(C)C)(C)C,
5479542,QMIBOFBCPAGGAC-UHFFFAOYSA-N,DYRK1A,O1c2cc(O)c3c(Nc4c(cccc4O)C3=O)c2C=CC1(C)C,
5480299,APIPFXZYOMIJQG-UHFFFAOYSA-N,MAOA,O1c2c(cccc2O)C(=O)c2c1cccc2O,
5480342,JAOZFCHZESUBKS-UHFFFAOYSA-N,MAOA,O1c2c(cccc2O)C(=O)c2c1cc(O)c(OC)c2O,
5481246,UXOUKMQIEVGVLY-UHFFFAOYSA-N,LCK,O1c2c(C(=O)C(O)=C1c1cc(O)cc(O)c1)c(O)cc(O)c2,
5481248,LHNLHJJGLDWGFS-UHFFFAOYSA-N,ABCB1,O1c2c(C(=O)C(O)=C1c1cc(OC)c(OC)c(OC)c1)c(O)cc(O)c2,
5481591,POCZBHBFCIWCCV-UHFFFAOYSA-N,PIM1,O1c2cc(O)c(OC)cc2-c2c(n3c(-c4cc(OC)c(O)cc4C=C3)c2-c2cc(O)c(OC)cc2)C1=O,
5481591,POCZBHBFCIWCCV-UHFFFAOYSA-N,CDK5R1,O1c2cc(O)c(OC)cc2-c2c(n3c(-c4cc(OC)c(O)cc4C=C3)c2-c2cc(O)c(OC)cc2)C1=O,
5481591,POCZBHBFCIWCCV-UHFFFAOYSA-N,DYRK1A,O1c2cc(O)c(OC)cc2-c2c(n3c(-c4cc(OC)c(O)cc4C=C3)c2-c2cc(O)c(OC)cc2)C1=O,
5481958,UWQYBLOHTQWSQD-UHFFFAOYSA-N,ACHE,O1c2c(C(=O)C(CC=C(C)C)=C1c1ccc(O)cc1O)c(O)cc(O)c2CC=C(C)C,
5481958,UWQYBLOHTQWSQD-UHFFFAOYSA-N,BACE1,O1c2c(C(=O)C(CC=C(C)C)=C1c1ccc(O)cc1O)c(O)cc(O)c2CC=C(C)C,
